RouteSurKey,Organization_Name,Time,Location,latitude,longitude,mean
28419,PurpleAir,2/1/2020,"Otis, Chicago",41.861,-87.6632,33.560625
28420,PurpleAir,2/1/2020,"Otis, Chicago B",41.861,-87.6632,28.97270833
28421,PurpleAir,2/1/2020,SASA_PA2_SL_W,41.861205,-87.629891,30.35833333
28422,PurpleAir,2/1/2020,SASA_PA2_SL_W B,41.861205,-87.629891,29.115
28423,PurpleAir,2/1/2020,Sheffield Neighbors ,41.919745,-87.65742,32.943125
28424,PurpleAir,2/1/2020,Sheffield Neighbors  B,41.919745,-87.65742,31.03416667
28425,PurpleAir,2/1/2020,The Heart of Riverside,41.83212,-87.812948,25.99458333
28426,PurpleAir,2/1/2020,The Heart of Riverside B,41.83212,-87.812948,27.97416667
28427,PurpleAir,2/1/2020,Ukrainian Village,41.892265,-87.685569,35.83791667
28428,PurpleAir,2/1/2020,Ukrainian Village B,41.892265,-87.685569,33.42083333
28429,PurpleAir,2/1/2020,West Lawn,41.767763,-87.730133,35.1325
28430,PurpleAir,2/1/2020,West Lawn B,41.767763,-87.730133,32.683125
28431,PurpleAir,2/1/2020,West Rogers Park,41.996,-87.692,25.64916667
28432,PurpleAir,2/1/2020,West Rogers Park B,41.996,-87.692,24.93729167
28433,PurpleAir,2/2/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28434,PurpleAir,2/2/2020,1138 PLYMOUTH B,41.868892,-87.629436,10.02520833
28435,PurpleAir,2/2/2020,BOTY Coffee Shop,41.80837,-87.67698,8.782291667
28436,PurpleAir,2/2/2020,BOTY Coffee Shop B,41.80837,-87.67698,10.548125
28437,PurpleAir,2/2/2020,Bridgeport SW,41.829361,-87.650137,11.46229167
28438,PurpleAir,2/2/2020,Bridgeport SW B,41.829361,-87.650137,11.395
28439,PurpleAir,2/2/2020,Damen and Pershing,41.8232,-87.675182,8.493125
28440,PurpleAir,2/2/2020,Damen and Pershing B,41.8232,-87.675182,0
28441,PurpleAir,2/2/2020,Ducktown,41.829173,-87.677909,18.71625
28442,PurpleAir,2/2/2020,Ducktown B,41.829173,-87.677909,12.39375
28443,PurpleAir,2/2/2020,LVEJO_2,41.814712,-87.727484,11.31854167
28444,PurpleAir,2/2/2020,LVEJO_2 B,41.814712,-87.727484,10.85958333
28445,PurpleAir,2/2/2020,LVEJO_Location3,41.834072,-87.718255,10.205
28446,PurpleAir,2/2/2020,LVEJO_Location3 B,41.834072,-87.718255,10.34979167
28447,PurpleAir,2/2/2020,Lakeview East,41.935698,-87.641253,10.98354167
28448,PurpleAir,2/2/2020,Lakeview East B,41.935698,-87.641253,10.12958333
28449,PurpleAir,2/2/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28450,PurpleAir,2/2/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,7.6675
28451,PurpleAir,2/2/2020,McKinley Park Central,41.831385,-87.678529,9.442916667
28452,PurpleAir,2/2/2020,McKinley Park Central B,41.831385,-87.678529,5.79375
28453,PurpleAir,2/2/2020,McKinley Park South,41.824976,-87.670256,7.542083333
28454,PurpleAir,2/2/2020,McKinley Park South B,41.824976,-87.670256,6.573541667
28455,PurpleAir,2/2/2020,Mulford Manor,42.0225,-87.763718,5.684583333
28456,PurpleAir,2/2/2020,Mulford Manor B,42.0225,-87.763718,6.142291667
28457,PurpleAir,2/2/2020,"Otis, Chicago",41.861,-87.6632,8.04875
28458,PurpleAir,2/2/2020,"Otis, Chicago B",41.861,-87.6632,7.353541667
28459,PurpleAir,2/2/2020,SASA_PA2_SL_W,41.861205,-87.629891,9.913333333
28460,PurpleAir,2/2/2020,SASA_PA2_SL_W B,41.861205,-87.629891,9.862291667
28461,PurpleAir,2/2/2020,Sheffield Neighbors ,41.919745,-87.65742,10.07770833
28462,PurpleAir,2/2/2020,Sheffield Neighbors  B,41.919745,-87.65742,9.459791667
28463,PurpleAir,2/2/2020,The Heart of Riverside,41.83212,-87.812948,7.563125
28464,PurpleAir,2/2/2020,The Heart of Riverside B,41.83212,-87.812948,8.120416667
28465,PurpleAir,2/2/2020,Ukrainian Village,41.892265,-87.685569,11.11791667
28466,PurpleAir,2/2/2020,Ukrainian Village B,41.892265,-87.685569,10.566875
28467,PurpleAir,2/2/2020,West Lawn,41.767763,-87.730133,10.39354167
28468,PurpleAir,2/2/2020,West Lawn B,41.767763,-87.730133,9.931875
28469,PurpleAir,2/2/2020,West Rogers Park,41.996,-87.692,8.764791667
28470,PurpleAir,2/2/2020,West Rogers Park B,41.996,-87.692,8.609375
28471,PurpleAir,2/3/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28472,PurpleAir,2/3/2020,1138 PLYMOUTH B,41.868892,-87.629436,9.228125
28473,PurpleAir,2/3/2020,BOTY Coffee Shop,41.80837,-87.67698,14.32541667
28474,PurpleAir,2/3/2020,BOTY Coffee Shop B,41.80837,-87.67698,15.55083333
28475,PurpleAir,2/3/2020,Bridgeport SW,41.829361,-87.650137,13.50166667
28476,PurpleAir,2/3/2020,Bridgeport SW B,41.829361,-87.650137,11.91645833
28477,PurpleAir,2/3/2020,Damen and Pershing,41.8232,-87.675182,10.94395833
28478,PurpleAir,2/3/2020,Damen and Pershing B,41.8232,-87.675182,0
28479,PurpleAir,2/3/2020,Ducktown,41.829173,-87.677909,13.80625
28480,PurpleAir,2/3/2020,Ducktown B,41.829173,-87.677909,14.86395833
28481,PurpleAir,2/3/2020,LVEJO_2,41.814712,-87.727484,14.89625
28482,PurpleAir,2/3/2020,LVEJO_2 B,41.814712,-87.727484,13.70416667
28483,PurpleAir,2/3/2020,LVEJO_Location3,41.834072,-87.718255,12.28583333
28484,PurpleAir,2/3/2020,LVEJO_Location3 B,41.834072,-87.718255,12.4
28485,PurpleAir,2/3/2020,Lakeview East,41.935698,-87.641253,10.36458333
28486,PurpleAir,2/3/2020,Lakeview East B,41.935698,-87.641253,9.461458333
28487,PurpleAir,2/3/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28488,PurpleAir,2/3/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,10.06708333
28489,PurpleAir,2/3/2020,McKinley Park Central,41.831385,-87.678529,12.365
28490,PurpleAir,2/3/2020,McKinley Park Central B,41.831385,-87.678529,8.22625
28491,PurpleAir,2/3/2020,McKinley Park South,41.824976,-87.670256,10.3825
28492,PurpleAir,2/3/2020,McKinley Park South B,41.824976,-87.670256,8.644583333
28493,PurpleAir,2/3/2020,Mulford Manor,42.0225,-87.763718,4.991458333
28494,PurpleAir,2/3/2020,Mulford Manor B,42.0225,-87.763718,5.39625
28495,PurpleAir,2/3/2020,"Otis, Chicago",41.861,-87.6632,13.86458333
28496,PurpleAir,2/3/2020,"Otis, Chicago B",41.861,-87.6632,12.545
28497,PurpleAir,2/3/2020,SASA_PA2_SL_W,41.861205,-87.629891,10.45729167
28498,PurpleAir,2/3/2020,SASA_PA2_SL_W B,41.861205,-87.629891,10.73125
28499,PurpleAir,2/3/2020,Sheffield Neighbors ,41.919745,-87.65742,11.39854167
28500,PurpleAir,2/3/2020,Sheffield Neighbors  B,41.919745,-87.65742,10.81354167
28501,PurpleAir,2/3/2020,The Heart of Riverside,41.83212,-87.812948,8.870416667
28502,PurpleAir,2/3/2020,The Heart of Riverside B,41.83212,-87.812948,9.188125
28503,PurpleAir,2/3/2020,Ukrainian Village,41.892265,-87.685569,12.29520833
28504,PurpleAir,2/3/2020,Ukrainian Village B,41.892265,-87.685569,11.21270833
28505,PurpleAir,2/3/2020,West Lawn,41.767763,-87.730133,14.58208333
28506,PurpleAir,2/3/2020,West Lawn B,41.767763,-87.730133,14.84583333
28507,PurpleAir,2/3/2020,West Rogers Park,41.996,-87.692,8.382916667
28508,PurpleAir,2/3/2020,West Rogers Park B,41.996,-87.692,8.921041667
28509,PurpleAir,2/4/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28510,PurpleAir,2/4/2020,1138 PLYMOUTH B,41.868892,-87.629436,1.422083333
28511,PurpleAir,2/4/2020,BOTY Coffee Shop,41.80837,-87.67698,2.235416667
28512,PurpleAir,2/4/2020,BOTY Coffee Shop B,41.80837,-87.67698,2.588958333
28513,PurpleAir,2/4/2020,Bridgeport SW,41.829361,-87.650137,2.736458333
28514,PurpleAir,2/4/2020,Bridgeport SW B,41.829361,-87.650137,1.786041667
28515,PurpleAir,2/4/2020,Damen and Pershing,41.8232,-87.675182,1.504583333
28516,PurpleAir,2/4/2020,Damen and Pershing B,41.8232,-87.675182,0
28517,PurpleAir,2/4/2020,Ducktown,41.829173,-87.677909,3.760416667
28518,PurpleAir,2/4/2020,Ducktown B,41.829173,-87.677909,3.469791667
28519,PurpleAir,2/4/2020,LVEJO_2,41.814712,-87.727484,2.284791667
28520,PurpleAir,2/4/2020,LVEJO_2 B,41.814712,-87.727484,2.229166667
28521,PurpleAir,2/4/2020,LVEJO_Location3,41.834072,-87.718255,1.556875
28522,PurpleAir,2/4/2020,LVEJO_Location3 B,41.834072,-87.718255,1.637708333
28523,PurpleAir,2/4/2020,Lakeview East,41.935698,-87.641253,1.0425
28524,PurpleAir,2/4/2020,Lakeview East B,41.935698,-87.641253,0.931666667
28525,PurpleAir,2/4/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28526,PurpleAir,2/4/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,1.190625
28527,PurpleAir,2/4/2020,McKinley Park Central,41.831385,-87.678529,2.003958333
28528,PurpleAir,2/4/2020,McKinley Park Central B,41.831385,-87.678529,0.907083333
28529,PurpleAir,2/4/2020,McKinley Park South,41.824976,-87.670256,1.502708333
28530,PurpleAir,2/4/2020,McKinley Park South B,41.824976,-87.670256,1.231041667
28531,PurpleAir,2/4/2020,Mulford Manor,42.0225,-87.763718,0.183125
28532,PurpleAir,2/4/2020,Mulford Manor B,42.0225,-87.763718,0.257291667
28533,PurpleAir,2/4/2020,"Otis, Chicago",41.861,-87.6632,2.890833333
28534,PurpleAir,2/4/2020,"Otis, Chicago B",41.861,-87.6632,2.5
28535,PurpleAir,2/4/2020,SASA_PA2_SL_W,41.861205,-87.629891,0.939166667
28536,PurpleAir,2/4/2020,SASA_PA2_SL_W B,41.861205,-87.629891,1.327708333
28537,PurpleAir,2/4/2020,Sheffield Neighbors ,41.919745,-87.65742,0.869166667
28538,PurpleAir,2/4/2020,Sheffield Neighbors  B,41.919745,-87.65742,0.758125
28539,PurpleAir,2/4/2020,The Heart of Riverside,41.83212,-87.812948,1.076875
28540,PurpleAir,2/4/2020,The Heart of Riverside B,41.83212,-87.812948,1.271666667
28541,PurpleAir,2/4/2020,Ukrainian Village,41.892265,-87.685569,1.459166667
28542,PurpleAir,2/4/2020,Ukrainian Village B,41.892265,-87.685569,1.495208333
28543,PurpleAir,2/4/2020,West Lawn,41.767763,-87.730133,2.716458333
28544,PurpleAir,2/4/2020,West Lawn B,41.767763,-87.730133,2.647083333
28545,PurpleAir,2/4/2020,West Rogers Park,41.996,-87.692,0.564166667
28546,PurpleAir,2/4/2020,West Rogers Park B,41.996,-87.692,0.681041667
28547,PurpleAir,2/5/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28548,PurpleAir,2/5/2020,1138 PLYMOUTH B,41.868892,-87.629436,0.574375
28549,PurpleAir,2/5/2020,BOTY Coffee Shop,41.80837,-87.67698,1.848125
28550,PurpleAir,2/5/2020,BOTY Coffee Shop B,41.80837,-87.67698,2.271041667
28551,PurpleAir,2/5/2020,Bridgeport SW,41.829361,-87.650137,6.702916667
28552,PurpleAir,2/5/2020,Bridgeport SW B,41.829361,-87.650137,6.260833333
28553,PurpleAir,2/5/2020,Damen and Pershing,41.8232,-87.675182,0.59125
28554,PurpleAir,2/5/2020,Damen and Pershing B,41.8232,-87.675182,0
28555,PurpleAir,2/5/2020,Ducktown,41.829173,-87.677909,1.20875
28556,PurpleAir,2/5/2020,Ducktown B,41.829173,-87.677909,2.646875
28557,PurpleAir,2/5/2020,LVEJO_2,41.814712,-87.727484,1.608958333
28558,PurpleAir,2/5/2020,LVEJO_2 B,41.814712,-87.727484,1.517083333
28559,PurpleAir,2/5/2020,LVEJO_Location3,41.834072,-87.718255,1.207083333
28560,PurpleAir,2/5/2020,LVEJO_Location3 B,41.834072,-87.718255,1.260833333
28561,PurpleAir,2/5/2020,Lakeview East,41.935698,-87.641253,0.944583333
28562,PurpleAir,2/5/2020,Lakeview East B,41.935698,-87.641253,0.860625
28563,PurpleAir,2/5/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28564,PurpleAir,2/5/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,0.55125
28565,PurpleAir,2/5/2020,McKinley Park Central,41.831385,-87.678529,1.2625
28566,PurpleAir,2/5/2020,McKinley Park Central B,41.831385,-87.678529,0.340625
28567,PurpleAir,2/5/2020,McKinley Park South,41.824976,-87.670256,0.52625
28568,PurpleAir,2/5/2020,McKinley Park South B,41.824976,-87.670256,0.473333333
28569,PurpleAir,2/5/2020,Mulford Manor,42.0225,-87.763718,0.229166667
28570,PurpleAir,2/5/2020,Mulford Manor B,42.0225,-87.763718,0.286875
28571,PurpleAir,2/5/2020,"Otis, Chicago",41.861,-87.6632,1.547916667
28572,PurpleAir,2/5/2020,"Otis, Chicago B",41.861,-87.6632,12.94375
28573,PurpleAir,2/5/2020,SASA_PA2_SL_W,41.861205,-87.629891,0.605416667
28574,PurpleAir,2/5/2020,SASA_PA2_SL_W B,41.861205,-87.629891,0.769583333
28575,PurpleAir,2/5/2020,Sheffield Neighbors ,41.919745,-87.65742,0.931666667
28576,PurpleAir,2/5/2020,Sheffield Neighbors  B,41.919745,-87.65742,0.929375
28577,PurpleAir,2/5/2020,The Heart of Riverside,41.83212,-87.812948,0.525625
28578,PurpleAir,2/5/2020,The Heart of Riverside B,41.83212,-87.812948,0.7425
28579,PurpleAir,2/5/2020,Ukrainian Village,41.892265,-87.685569,1.000208333
28580,PurpleAir,2/5/2020,Ukrainian Village B,41.892265,-87.685569,1.028125
28581,PurpleAir,2/5/2020,West Lawn,41.767763,-87.730133,1.498125
28582,PurpleAir,2/5/2020,West Lawn B,41.767763,-87.730133,1.155416667
28583,PurpleAir,2/5/2020,West Rogers Park,41.996,-87.692,0.70125
28584,PurpleAir,2/5/2020,West Rogers Park B,41.996,-87.692,0.567708333
28585,PurpleAir,2/6/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28586,PurpleAir,2/6/2020,1138 PLYMOUTH B,41.868892,-87.629436,0.692291667
28587,PurpleAir,2/6/2020,BOTY Coffee Shop,41.80837,-87.67698,2.208958333
28588,PurpleAir,2/6/2020,BOTY Coffee Shop B,41.80837,-87.67698,2.742708333
28589,PurpleAir,2/6/2020,Bridgeport SW,41.829361,-87.650137,1.541875
28590,PurpleAir,2/6/2020,Bridgeport SW B,41.829361,-87.650137,1.037916667
28591,PurpleAir,2/6/2020,Damen and Pershing,41.8232,-87.675182,0.658125
28592,PurpleAir,2/6/2020,Damen and Pershing B,41.8232,-87.675182,0.001041667
28593,PurpleAir,2/6/2020,Ducktown,41.829173,-87.677909,1.785416667
28594,PurpleAir,2/6/2020,Ducktown B,41.829173,-87.677909,2.551666667
28595,PurpleAir,2/6/2020,LVEJO_2,41.814712,-87.727484,2.94625
28596,PurpleAir,2/6/2020,LVEJO_2 B,41.814712,-87.727484,2.714583333
28597,PurpleAir,2/6/2020,LVEJO_Location3,41.834072,-87.718255,1.765833333
28598,PurpleAir,2/6/2020,LVEJO_Location3 B,41.834072,-87.718255,1.817083333
28599,PurpleAir,2/6/2020,Lakeview East,41.935698,-87.641253,1.032083333
28600,PurpleAir,2/6/2020,Lakeview East B,41.935698,-87.641253,0.919583333
28601,PurpleAir,2/6/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28602,PurpleAir,2/6/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,0.8575
28603,PurpleAir,2/6/2020,McKinley Park Central,41.831385,-87.678529,1.668333333
28604,PurpleAir,2/6/2020,McKinley Park Central B,41.831385,-87.678529,0.548333333
28605,PurpleAir,2/6/2020,McKinley Park South,41.824976,-87.670256,0.846041667
28606,PurpleAir,2/6/2020,McKinley Park South B,41.824976,-87.670256,0.66125
28607,PurpleAir,2/6/2020,Mulford Manor,42.0225,-87.763718,0.718333333
28608,PurpleAir,2/6/2020,Mulford Manor B,42.0225,-87.763718,0.837708333
28609,PurpleAir,2/6/2020,"Otis, Chicago",41.861,-87.6632,2.248055556
28610,PurpleAir,2/6/2020,"Otis, Chicago B",41.861,-87.6632,5.724285714
28611,PurpleAir,2/6/2020,SASA_PA2_SL_W,41.861205,-87.629891,0.717291667
28612,PurpleAir,2/6/2020,SASA_PA2_SL_W B,41.861205,-87.629891,0.920833333
28613,PurpleAir,2/6/2020,Sheffield Neighbors ,41.919745,-87.65742,0.99
28614,PurpleAir,2/6/2020,Sheffield Neighbors  B,41.919745,-87.65742,0.952083333
28615,PurpleAir,2/6/2020,The Heart of Riverside,41.83212,-87.812948,1.239166667
28616,PurpleAir,2/6/2020,The Heart of Riverside B,41.83212,-87.812948,1.564375
28617,PurpleAir,2/6/2020,Ukrainian Village,41.892265,-87.685569,1.598541667
28618,PurpleAir,2/6/2020,Ukrainian Village B,41.892265,-87.685569,1.639583333
28619,PurpleAir,2/6/2020,West Lawn,41.767763,-87.730133,2.502916667
28620,PurpleAir,2/6/2020,West Lawn B,41.767763,-87.730133,2.248958333
28621,PurpleAir,2/6/2020,West Rogers Park,41.996,-87.692,1.196875
28622,PurpleAir,2/6/2020,West Rogers Park B,41.996,-87.692,1.06875
28623,PurpleAir,2/7/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28624,PurpleAir,2/7/2020,1138 PLYMOUTH B,41.868892,-87.629436,7.022291667
28625,PurpleAir,2/7/2020,BOTY Coffee Shop,41.80837,-87.67698,10.21645833
28626,PurpleAir,2/7/2020,BOTY Coffee Shop B,41.80837,-87.67698,11.91479167
28627,PurpleAir,2/7/2020,Bridgeport SW,41.829361,-87.650137,10.17854167
28628,PurpleAir,2/7/2020,Bridgeport SW B,41.829361,-87.650137,8.883958333
28629,PurpleAir,2/7/2020,Damen and Pershing,41.8232,-87.675182,7.639583333
28630,PurpleAir,2/7/2020,Damen and Pershing B,41.8232,-87.675182,0
28631,PurpleAir,2/7/2020,Ducktown,41.829173,-87.677909,10.68416667
28632,PurpleAir,2/7/2020,Ducktown B,41.829173,-87.677909,11.50895833
28633,PurpleAir,2/7/2020,LVEJO_2,41.814712,-87.727484,12.081875
28634,PurpleAir,2/7/2020,LVEJO_2 B,41.814712,-87.727484,11.43958333
28635,PurpleAir,2/7/2020,LVEJO_Location3,41.834072,-87.718255,11.75152174
28636,PurpleAir,2/7/2020,LVEJO_Location3 B,41.834072,-87.718255,12.22340426
28637,PurpleAir,2/7/2020,Lakeview East,41.935698,-87.641253,7.626458333
28638,PurpleAir,2/7/2020,Lakeview East B,41.935698,-87.641253,7.159583333
28639,PurpleAir,2/7/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28640,PurpleAir,2/7/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,6.302916667
28641,PurpleAir,2/7/2020,McKinley Park Central,41.831385,-87.678529,8.449583333
28642,PurpleAir,2/7/2020,McKinley Park Central B,41.831385,-87.678529,5.26125
28643,PurpleAir,2/7/2020,McKinley Park South,41.824976,-87.670256,7.07
28644,PurpleAir,2/7/2020,McKinley Park South B,41.824976,-87.670256,5.673958333
28645,PurpleAir,2/7/2020,Mulford Manor,42.0225,-87.763718,5.718125
28646,PurpleAir,2/7/2020,Mulford Manor B,42.0225,-87.763718,6.227291667
28647,PurpleAir,2/7/2020,"Otis, Chicago",41.861,-87.6632,11.204375
28648,PurpleAir,2/7/2020,"Otis, Chicago B",41.861,-87.6632,12.70625
28649,PurpleAir,2/7/2020,SASA_PA2_SL_W,41.861205,-87.629891,7.378125
28650,PurpleAir,2/7/2020,SASA_PA2_SL_W B,41.861205,-87.629891,8.039375
28651,PurpleAir,2/7/2020,Sheffield Neighbors ,41.919745,-87.65742,7.326041667
28652,PurpleAir,2/7/2020,Sheffield Neighbors  B,41.919745,-87.65742,6.914375
28653,PurpleAir,2/7/2020,The Heart of Riverside,41.83212,-87.812948,9.440625
28654,PurpleAir,2/7/2020,The Heart of Riverside B,41.83212,-87.812948,10.295
28655,PurpleAir,2/7/2020,Ukrainian Village,41.892265,-87.685569,9.185208333
28656,PurpleAir,2/7/2020,Ukrainian Village B,41.892265,-87.685569,9.048541667
28657,PurpleAir,2/7/2020,West Lawn,41.767763,-87.730133,12.684375
28658,PurpleAir,2/7/2020,West Lawn B,41.767763,-87.730133,12.42416667
28659,PurpleAir,2/7/2020,West Rogers Park,41.996,-87.692,7.465625
28660,PurpleAir,2/7/2020,West Rogers Park B,41.996,-87.692,7.433333333
28661,PurpleAir,2/8/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28662,PurpleAir,2/8/2020,1138 PLYMOUTH B,41.868892,-87.629436,19.6025
28663,PurpleAir,2/8/2020,BOTY Coffee Shop,41.80837,-87.67698,20.724375
28664,PurpleAir,2/8/2020,BOTY Coffee Shop B,41.80837,-87.67698,24.110625
28665,PurpleAir,2/8/2020,Bridgeport SW,41.829361,-87.650137,25.22708333
28666,PurpleAir,2/8/2020,Bridgeport SW B,41.829361,-87.650137,24.48604167
28667,PurpleAir,2/8/2020,Damen and Pershing,41.8232,-87.675182,20.46395833
28668,PurpleAir,2/8/2020,Damen and Pershing B,41.8232,-87.675182,0
28669,PurpleAir,2/8/2020,Ducktown,41.829173,-87.677909,22.80895833
28670,PurpleAir,2/8/2020,Ducktown B,41.829173,-87.677909,25.51229167
28671,PurpleAir,2/8/2020,LVEJO_2,41.814712,-87.727484,24.35666667
28672,PurpleAir,2/8/2020,LVEJO_2 B,41.814712,-87.727484,23.02625
28673,PurpleAir,2/8/2020,LVEJO_Location3,41.834072,-87.718255,21.89020833
28674,PurpleAir,2/8/2020,LVEJO_Location3 B,41.834072,-87.718255,22.55020833
28675,PurpleAir,2/8/2020,Lakeview East,41.935698,-87.641253,19.28729167
28676,PurpleAir,2/8/2020,Lakeview East B,41.935698,-87.641253,17.89708333
28677,PurpleAir,2/8/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28678,PurpleAir,2/8/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,15.64770833
28679,PurpleAir,2/8/2020,McKinley Park Central,41.831385,-87.678529,19.401875
28680,PurpleAir,2/8/2020,McKinley Park Central B,41.831385,-87.678529,12.75416667
28681,PurpleAir,2/8/2020,McKinley Park South,41.824976,-87.670256,17.509375
28682,PurpleAir,2/8/2020,McKinley Park South B,41.824976,-87.670256,14.27479167
28683,PurpleAir,2/8/2020,Mulford Manor,42.0225,-87.763718,9.997083333
28684,PurpleAir,2/8/2020,Mulford Manor B,42.0225,-87.763718,10.64958333
28685,PurpleAir,2/8/2020,"Otis, Chicago",41.861,-87.6632,21.893125
28686,PurpleAir,2/8/2020,"Otis, Chicago B",41.861,-87.6632,23.23125
28687,PurpleAir,2/8/2020,SASA_PA2_SL_W,41.861205,-87.629891,20.625625
28688,PurpleAir,2/8/2020,SASA_PA2_SL_W B,41.861205,-87.629891,20.76958333
28689,PurpleAir,2/8/2020,Sheffield Neighbors ,41.919745,-87.65742,19.0375
28690,PurpleAir,2/8/2020,Sheffield Neighbors  B,41.919745,-87.65742,18.46020833
28691,PurpleAir,2/8/2020,The Heart of Riverside,41.83212,-87.812948,16.4325
28692,PurpleAir,2/8/2020,The Heart of Riverside B,41.83212,-87.812948,17.30895833
28693,PurpleAir,2/8/2020,Ukrainian Village,41.892265,-87.685569,20.06645833
28694,PurpleAir,2/8/2020,Ukrainian Village B,41.892265,-87.685569,19.5075
28695,PurpleAir,2/8/2020,West Lawn,41.767763,-87.730133,25.18333333
28696,PurpleAir,2/8/2020,West Lawn B,41.767763,-87.730133,24.323125
28697,PurpleAir,2/8/2020,West Rogers Park,41.996,-87.692,14.90020833
28698,PurpleAir,2/8/2020,West Rogers Park B,41.996,-87.692,15.030625
28699,PurpleAir,2/9/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28700,PurpleAir,2/9/2020,1138 PLYMOUTH B,41.868892,-87.629436,25.836875
28701,PurpleAir,2/9/2020,BOTY Coffee Shop,41.80837,-87.67698,25.69479167
28702,PurpleAir,2/9/2020,BOTY Coffee Shop B,41.80837,-87.67698,30.3775
28703,PurpleAir,2/9/2020,Bridgeport SW,41.829361,-87.650137,32.039375
28704,PurpleAir,2/9/2020,Bridgeport SW B,41.829361,-87.650137,32.679375
28705,PurpleAir,2/9/2020,Damen and Pershing,41.8232,-87.675182,23.26416667
28706,PurpleAir,2/9/2020,Damen and Pershing B,41.8232,-87.675182,0
28707,PurpleAir,2/9/2020,Ducktown,41.829173,-87.677909,33.08458333
28708,PurpleAir,2/9/2020,Ducktown B,41.829173,-87.677909,35.6225
28709,PurpleAir,2/9/2020,LVEJO_2,41.814712,-87.727484,29.5125
28710,PurpleAir,2/9/2020,LVEJO_2 B,41.814712,-87.727484,27.92638298
28711,PurpleAir,2/9/2020,LVEJO_Location3,41.834072,-87.718255,28.48895833
28712,PurpleAir,2/9/2020,LVEJO_Location3 B,41.834072,-87.718255,29.825
28713,PurpleAir,2/9/2020,Lakeview East,41.935698,-87.641253,28.75
28714,PurpleAir,2/9/2020,Lakeview East B,41.935698,-87.641253,26.31708333
28715,PurpleAir,2/9/2020,Marshall Blvd / Little Village,41.849535,-87.695218,0
28716,PurpleAir,2/9/2020,Marshall Blvd / Little Village B,41.849535,-87.695218,19.273125
28717,PurpleAir,2/9/2020,McKinley Park Central,41.831385,-87.678529,24.62541667
28718,PurpleAir,2/9/2020,McKinley Park Central B,41.831385,-87.678529,15.733125
28719,PurpleAir,2/9/2020,McKinley Park South,41.824976,-87.670256,22.09395833
28720,PurpleAir,2/9/2020,McKinley Park South B,41.824976,-87.670256,18.088125
28721,PurpleAir,2/9/2020,Mulford Manor,42.0225,-87.763718,17.558125
28722,PurpleAir,2/9/2020,Mulford Manor B,42.0225,-87.763718,19.11229167
28723,PurpleAir,2/9/2020,"Otis, Chicago",41.861,-87.6632,30.445
28724,PurpleAir,2/9/2020,"Otis, Chicago B",41.861,-87.6632,32.62666667
28725,PurpleAir,2/9/2020,SASA_PA2_SL_W,41.861205,-87.629891,25.34104167
28726,PurpleAir,2/9/2020,SASA_PA2_SL_W B,41.861205,-87.629891,24.46125
28727,PurpleAir,2/9/2020,Sheffield Neighbors ,41.919745,-87.65742,32.33666667
28728,PurpleAir,2/9/2020,Sheffield Neighbors  B,41.919745,-87.65742,31.31625
28729,PurpleAir,2/9/2020,The Heart of Riverside,41.83212,-87.812948,22.93395833
28730,PurpleAir,2/9/2020,The Heart of Riverside B,41.83212,-87.812948,25.40854167
28731,PurpleAir,2/9/2020,Ukrainian Village,41.892265,-87.685569,30.99916667
28732,PurpleAir,2/9/2020,Ukrainian Village B,41.892265,-87.685569,30.13979167
28733,PurpleAir,2/9/2020,West Lawn,41.767763,-87.730133,31.6193617
28734,PurpleAir,2/9/2020,West Lawn B,41.767763,-87.730133,29.72108696
28735,PurpleAir,2/9/2020,West Rogers Park,41.996,-87.692,23.814375
28736,PurpleAir,2/9/2020,West Rogers Park B,41.996,-87.692,22.74854167
28737,PurpleAir,2/10/2020,1138 PLYMOUTH,41.868892,-87.629436,0
28738,PurpleAir,2/10/2020,1138 PLYMOUTH B,41.868892,-87.629436,22.20020833
28739,PurpleAir,2/10/2020,BOTY Coffee Shop,41.80837,-87.67698,25.48416667
28740,PurpleAir,2/10/2020,BOTY Coffee Shop B,41.80837,-87.67698,30.10958333
28741,PurpleAir,2/10/2020,Bridgeport SW,41.829361,-87.650137,28.51833333
